,tweets,cluster,timestamp,type,title
378,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:53 +0000 2022,Tweet,User: ImranSerajia
379,"میں تحریک انصاف کا ممبر نہیں لیکن اپنے انصافی دوستوں سےگزارش ہے آپ کےدشمن کے حوصلے پست کرنےکےلئے طعن و تشنیع کریں گے۔ کچھ جذباتی شاید مایوسی والی باتیں کریں ۔ لیکن اپنے لیڈر پر یقین رکھیں۔ انہوں نے ڈی چوک پہنچ کر جن کو طاقت دکھانا تھی دکھادی۔ فتح حق کی ہی ہوگی۔ 
#حقیقی_آذادی_مارچ",4,Thu May 26 12:18:53 +0000 2022,Tweet,User: ShaamWazir
380,"مریم صفدر پاکستانی تاریخ کی پہلی عورت جو 600 سے زائد ننگی و نازیبا ویڈیوز رکھنے کی دعویدار
کیا کوئ عزت دار انسان ایسا دعویٰ کر سکتا ہے۔۔۔؟
بات غیرت، حلال خون اور تربیت کی ہوتی ہے
نکلو پاکستان کی خاطر
#حقیقی_آزادی_مارچ",0,Thu May 26 12:18:53 +0000 2022,Tweet,User: siddiquegondal4
381,عمران خان کا جو بھی حکم وہ سر آنکھوں پر,4,Thu May 26 12:18:53 +0000 2022,Tweet,User: RafhanSaifullah
382,@Abidkha82173211 @Mushtaq90641175 @SHABAZGIL ایناں دی پہن نوں لن ماریا اے ہمیشہ ای اپنے لوگاں تے ، نہتے لوگاں تے گولیاں چلاندے نے ، سالے دلی دے بچے ، بنگالیاں تے وی چلایاں سن نے تے اوناں نے آزادی حاصل کر کے ایہناں دلیاں توں جان چھدا لئی ۔ لیکن سر جی اسی پنجابی لوک جاہل تے ڈرپوک آ  اسی ذہنی غلام آں ۔,4,Thu May 26 12:18:54 +0000 2022,Tweet,User: Sultanwaqarmah2
383,26/05/2022 02:18:52 م  نعومے https://t.co/ehakxYWiH1,4,Thu May 26 12:18:54 +0000 2022,Tweet,User: Yuvakis12430704
384,"الیکشن کمیشن اور ن لیگ حکومت کی مشترکہ راۓ ہے کہ الیکٹرانک ووٹنگ مشین پر اربوں روپے کا خرچہ آنا تھا،

اس لئے اس کے استعمال سے انکار کر دیا۔

یعنی اربوں روپے لوٹے تو جا سکتے ہیں

لیکن چار پیسے لگا کر ملک کو ٹیکنالوجی کے میدان میں آگے لے جاتے ہوئے جان جاتی ہے۔ 🤔",4,Thu May 26 12:18:55 +0000 2022,Tweet,User: Farhan_Jaffar46
385,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:55 +0000 2022,Tweet,User: Khan555Khan
386,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:55 +0000 2022,Tweet,User: AAltaf2010
387,"11/04/43 06:06:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩ https://t.co/A4MYjoFiS7",2,Thu May 26 12:18:55 +0000 2022,Tweet,User: turtv1653566384
388,"BREAKING

ن لیگ حکومت نے الیکٹرانک ووٹنگ مشین  کے استعمال کا بل ختم کر دیا۔

آج پاکستان میں صاف شفاف انتخابات کا راستہ ہمیشہ کیلئے بند کر دیا گیا۔ 👎

اب اگلا ڈاکہ اوورسیز پاکستانیوں کے ووٹ کے حق پر ہو گا۔ 👎",0,Thu May 26 12:18:55 +0000 2022,Tweet,User: ArslanC39819185
389,"نفس کی زندگی لذتِ دنیا و معصیتِ شیطان سے ہے ، قلب کی زندگی ذکر رحمٰن میں تصرفِ جان سے ہے۔
اسرار القادری
صفحہ نمبر- 143
#SayingsOfSultanBahoo
@H_SultanBahoo 
#SultanBahoo",4,Thu May 26 12:18:56 +0000 2022,Tweet,User: AhmedKhan1422
390,33/01/2022 23:58:65 م    نمشے https://t.co/Wrk4jDnyMD,3,Thu May 26 12:18:56 +0000 2022,Tweet,User: qycge1653567304
391,"قادیانیوں کو پہچاننے کا طریقہ
عام مسلمانوں کا یہ ذہن بنانے کی کوشش کرنا کہ حضرت سیدنا عیسی علیہ السلام کے متعلق یہ عقیدہ رکھنا کہ وہ زندہ آسمان پر اٹھالیے گئے یہ کفر یے اور قرآن و حدیث کے خلاف یے
یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:56 +0000 2022,Tweet,User: Abdul_Aziz2019
392,"RT @SdqJaan: ن لیگ کہہ رہی ہے کہ ڈھائی سو بندے ہیں، جیو کہہ رہا ہے کہ ڈی چوک پر ہزاروں لوگوں نے ہنگامہ کیا 😂😂
بیان تو ایک کر لو دونوں #حقیق…",4,Thu May 26 12:18:56 +0000 2022,Tweet,User: malikgulzar555
393,RT @ImranRiazKhan: ن لیگ نے ثابت کیا کہ آمرانہ ہتھکنڈوں میں آج بھی انکا کوئی ثانی نہیں۔,0,Thu May 26 12:18:56 +0000 2022,Tweet,User: BasitMirza12
394,"02/78/43 05:01:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩",2,Thu May 26 12:18:56 +0000 2022,Tweet,User: turtv1653566384
395,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:57 +0000 2022,Tweet,User: KaranRoars
396,"نشئی مانے گانڈو کا یو ٹرن 
عمرانڈوز کو لولی پاپ  
یو ٹرن لے رہا ہے بدکردار گانڈو مگر  اپنے آپ کو نبی ص سے ملا رہا ہے یہ  
زانی منحوس منافق حریص بد کردارغور سے سنے ایک عمرانڈو نے کیا اسلامی فرمائش کی  
""کھا سانپ تھوڑا اسلامک ٹچ بھی دے دیں
(یعنی عمرانڈوز کو گانڈوز بنادیں) 
😆😆😆 https://t.co/xqxKZDwhff",4,Thu May 26 12:18:57 +0000 2022,Tweet,User: MANMANO1011
397,@shahzeb_saman @MashwaniAzhar ثمن ن لیگ کو لیکر پریشان ہونے کی ضرورت نہیں ہے۔ انکے پاس جھوٹ کے سوا کچھ بھی نہیں۔ آپ بس اللہ سبحانہ و تعالی پر بھروسہ رکھیں اور یہ یقین بھی کہ خان صاحب پاکستانی قوم کو کبھی دھوکہ نہیں دیں گے۔ یہ فیصلہ بھی خان صاحب نے کچھ سوچ کر ہی کیا ہوگا۔ اب ہربات وہ عوام سےشیئر تو نہیں کرسکتے,4,Thu May 26 12:18:57 +0000 2022,Tweet,User: Uzma_Akram98
398,نظریۂ ضرورت ہی اس ملک کی سیاسی و سماجی تباہی میں بنیادی کردار ادا کرتا رہا ہے۔ ہم نظریۂ ضرورت کو چھوڑ نہیں رہے اس لیے مسائل بھی گھوم پھر کے اسی جگہ سامنے آ جاتے ہیں۔ ہم 75 سالوں سے ایک ہی دائرے میں گھوم رہے ہیں۔,4,Thu May 26 12:18:58 +0000 2022,Tweet,User: zahidaabrar
399,نظریۂ ضرورت ہی اس ملک کی سیاسی و سماجی تباہی میں بنیادی کردار ادا کرتا رہا ہے۔ ہم نظریۂ ضرورت کو چھوڑ نہیں رہے اس لیے مسائل بھی گھوم پھر کے اسی جگہ سامنے آ جاتے ہیں۔ ہم 75 سالوں سے ایک ہی دائرے میں گھوم رہے ہیں۔,4,Thu May 26 12:18:58 +0000 2022,Tweet,User: NissarAzeemi
400,"RT @GhulamHusainPK: امپورٹڈ حکومت جاتی نظر آ رہی ہے؟کتنے فیصد

(1) 50%  
(2) 70%  
(3) 100%

#حقیقی_آزادی_مارچ",4,Thu May 26 12:18:58 +0000 2022,Tweet,User: shak_009
401,RT @Aadiiroy2: اسلام آباد جلنے ک مقدمہ اعجاز الاحسن اورمظاھر علی پر درج ھونا چاھئے۔,4,Thu May 26 12:18:58 +0000 2022,Tweet,User: RubinaAslam16
402,RT @ANWARMAQS00D: تحریک انصاف والے تیاری چودھری نثار کی کر کے آئے تھے، پرچے میں رانا ثناء اللہ آ گیا۔,4,Thu May 26 12:18:58 +0000 2022,Tweet,User: anwersheikh786
403,شہید کارکن فیصل عباس کی نماز جنازہ ادا کی جا رہی ہے. اللہ تعالیٰ مرحوم کی فیملی صبر و ہمت دے. فیصل ایک آزاد اور خودمختار پاکستان کے لیے نکلا تھا. https://t.co/oIu3DBIDd7,4,Thu May 26 12:18:58 +0000 2022,Tweet,User: SajjadAwan78pk
404,"RT @ImranRaizKhan: امپورٹڈ حکومت جاتی نظر آ رہی ہے؟کتنے فیصد

(1) 50%  (2) 70%  (3) 100%
#قائد_انقلاب_عمران_خان",4,Thu May 26 12:18:58 +0000 2022,Tweet,User: ShahidM54028784
405,جو مرضی ے کرنا ے کرو، پر  ہمیں نہیں روک سکتے۔ پنجاب پولیس کی دہشت گردی کا منہ بولتا ثبوت ۔ برہان پل کو پنجاب پولیس سے کلئیر کرتے ہوئے پولیس کی لاٹھی چارج کا سامنا کیا پر اپنے ٹارگٹ کو حاصل کیا الحمدللہ، اس چوک پوائنٹ کو صاف کرا کے آزادی مارچ کو  اسلام آباد کی طرف رواں کر دیا۔ https://t.co/SAIS62q7G9,4,Thu May 26 12:18:58 +0000 2022,Tweet,User: Muzii_2
406,71/07/2022 12:06:17 م    نمشے https://t.co/5x7pvpyg9L,3,Thu May 26 12:18:59 +0000 2022,Tweet,User: pywme1653567351
407,"اسلام و علیکم پاکستانی قوم اقرار الحسن والے فتنے سے بچو یہ منافق آپ کو استعمال کررہا ہے۔
یہ منافق دن میں دو پوسٹ عمران خان کے خلاف کرتا اور رات کو ایک پوسٹ حق میں کرکے سوجاتا ہے صبح دس ہزار فالورز مل جاتے ہیں۔

ایسے لوگوں سے حامد میر جیسے لفافے ہزار درجہ بہتر ہیں۔
شئر کرو وڈیو https://t.co/xBvfaBN7mP",4,Thu May 26 12:18:59 +0000 2022,Tweet,User: SadamAsifAwan2
408,"BREAKING

ن لیگ حکومت نے الیکٹرانک ووٹنگ مشین  کے استعمال کا بل ختم کر دیا۔

آج پاکستان میں صاف شفاف انتخابات کا راستہ ہمیشہ کیلئے بند کر دیا گیا۔ 👎

اب اگلا ڈاکہ اوورسیز پاکستانیوں کے ووٹ کے حق پر ہو گا۔ 👎",0,Thu May 26 12:18:59 +0000 2022,Tweet,User: Tanveer08121414
409,"عمر ایوب بھی ہیرو نکلا .. فواد چوہدری بھی ڈٹ رہا .. شیخ رشید بھی ساتھ ہے .. ذلفی بخاری بھی لڑتا رہا .. شریں مزاری نے تو اخیر کردی

تے ساڈے ہیرو علیم ترین زیرو نکلے .. آگ لگے ہماری سیاسی بصریت کو",4,Thu May 26 12:18:59 +0000 2022,Tweet,User: Rkhann123
410,@KhSaad_Rafique اسکے خلاف ایف آئی آر کٹوائیں بار بار کٹوائیں اور ان ججوں کے خلاف ریفرنسز بھیجیں بالکل ہی قانون و آئین کو تماشا بنا کر رکھ دیا ہے,4,Thu May 26 12:18:59 +0000 2022,Tweet,User: auonmohammad79
411,اگلے الیکشن کیلئے PTI کو پنجاب میں بہت کام کرنے کی ضرورت ہے، شاید شفقت محمود کی بجائے کسی اور کو لانا ہو گا، جو پنجاب کے طول و عرض میں الیکشن سائنس سمجھتے ہوئے ایک طاقتور ٹیم بنائے ، لاہور میں بیٹھ کر سیاست نہیں ہو گی,4,Thu May 26 12:18:59 +0000 2022,Tweet,User: bia56570499
412,"IG پنجاب راو سردار, IGاسلام آباد پولیس اکبر ناصر اور انکی پولیس ٹیم و اہلکاروں کو سلام جنہوں نے نا مسائد حالات کے باوجود قانون کی سربلندی کیلیے دن رات محنت کی اور ہمت نہیں ہاری۔ پاکستان کو اپنے ایمانداروقانون کے پابند پولیس والوں پر فخر ہے۔ https://t.co/IQgLvM6GAu",4,Thu May 26 12:19:00 +0000 2022,Tweet,User: MalikKhalidAwan
413,RT @ShaeQ: @tariqmateen ڈیل بناکر عمران نیازی نے پتلی گلی پکڑلی اور یوتھئیے اور عمرانڈو ذلیل و خوار ہوتے رہے https://t.co/PmfhnxfCgV,4,Thu May 26 12:19:00 +0000 2022,Tweet,User: Syedsyed900
414,"میرے لیے بہت تکلیف دہ بات ہے کہ کوئی معزز جج آئی جی پولیس سے کہے کہ یہاں کتنے دن سے ہو؟ بڑا بیگیج لے کر آئے ہو۔
جب آپ ایک ڈسپلنڈ فورس کے کمانڈر کو اس طرح تضحیک کا نشانہ بناتے ہیں تو وہ امن و امان کیسے قائم کرے گا؟ 
صدر سپریم کورٹ بار احسن بھون https://t.co/Yafki6TIAU",4,Thu May 26 12:19:00 +0000 2022,Tweet,User: Mudassar_Nawaz0
415,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:19:00 +0000 2022,Tweet,User: waseem_mmm
416,نیازی کے سپورٹر نیازی پے برہم او بھائی یوتھیو یہ ایک جھوٹا اور بزدل انسان ہے ابھی بھی وقت ہے آ جاو لبیک میں ہمارے لیڈر اپنے کارکنان کو میدان میں تنہا نہیں چھوڑتے بلکہ ان کے کندھے سے کندھا ملا کے چلتے ہیں عمران خان نے تو آپ سے بات کرنا بھی گوارا نا کیا #TLPStandsWithYasinMalik https://t.co/q3vJ8H4byY,4,Thu May 26 12:19:00 +0000 2022,Tweet,User: FaHad04045291
417,پیپلز پارٹی اور ن لیگ والے جو جمہوریت کے نام نہاد چیمپئن بنتے تھے وہ کل عوام کے سامنے بری طرح بینقاب ہوئے.. نہ صرف عوام اور میڈیا کی آواز دبائی  بلکہ ظلم اور تشدد میں ڈکٹیٹروں سے بھی آگے نکل گئے,4,Thu May 26 12:19:00 +0000 2022,Tweet,User: khattakspk
418,"عمران خان نے D چوک پر اپنے خلاف بچھائی گئی پوری بساط الٹ دی

ن لیگ کےحامی صحافی جو اب شور مچا رہےہیں

اگر عمران خان دھرنا دے دیتا تو یہی لوگ چیخ رہےہوتے کہ عمران خان جلسہ کر کےواپس چلےجاتے تو سینکڑوں جانیں بچ جاتیں

عمران خان تک حکومت کی گھٹیا منصوبہ بندی کی اطلاعات پہنچ گئی تھیں",4,Thu May 26 12:19:00 +0000 2022,Tweet,User: WasiqAh50567465
419,جیسی ایکسرسائز سے کارکنان گزرے ہیں اب دیسی طریقے سے بھی کوئی مائی کا لال الیکشن چوری نہیں کر سکتا. ووٹ کی حرمت پہ ایسا سخت پہرا دیا جائے گا کہ کئی بدمعاشوں کے سیاسی کیریئر نیست و نابود ہو جائیں گے. انشاءاللہ,4,Thu May 26 12:19:00 +0000 2022,Tweet,User: sabnzm
